2024-01-18 01:21:53,252 INFO    Thread-16 :8288 [dir_watcher.py:_on_file_created():271] file/dir created: E:\uni\Invatare ADANCA\lab5\wandb\run-20240118_012146-mtfknvyd\files\media\table
2024-01-18 01:21:53,252 INFO    Thread-16 :8288 [dir_watcher.py:_on_file_created():271] file/dir created: E:\uni\Invatare ADANCA\lab5\wandb\run-20240118_012146-mtfknvyd\files\media
2024-01-18 01:21:53,649 INFO    wandb-upload_0:8288 [upload_job.py:push():131] Uploaded file C:\Users\byefu\AppData\Local\Temp\tmp4zamkl4jwandb\7s5euxqz-media/table/Predictions_0_459e7b6948dd263183dc.table.json
2024-01-18 01:21:54,287 INFO    wandb-upload_1:8288 [upload_job.py:push():89] Uploaded file C:\Users\byefu\AppData\Local\wandb\wandb\artifacts\staging\tmpv0ib76k6
2024-01-18 01:21:55,035 INFO    SenderThread:8288 [sender.py:send_request_log_artifact():1458] logged artifact run-mtfknvyd-Predictions - {'id': 'QXJ0aWZhY3Q6Njk0NDM2Mjcw', 'state': 'PENDING', 'artifactSequence': {'id': 'QXJ0aWZhY3RDb2xsZWN0aW9uOjEzMTMxNjE1Mw==', 'latestArtifact': None}}
2024-01-18 01:21:55,035 DEBUG   SenderThread:8288 [sender.py:send():382] send: files
2024-01-18 01:21:55,036 INFO    SenderThread:8288 [sender.py:_save_file():1392] saving file media\table\Predictions_0_459e7b6948dd263183dc.table.json with policy now
2024-01-18 01:21:55,036 DEBUG   SenderThread:8288 [sender.py:send():382] send: history
2024-01-18 01:21:55,036 DEBUG   SenderThread:8288 [sender.py:send_request():409] send_request: summary_record
2024-01-18 01:21:55,037 INFO    SenderThread:8288 [sender.py:_save_file():1392] saving file wandb-summary.json with policy end
2024-01-18 01:21:55,263 INFO    Thread-16 :8288 [dir_watcher.py:_on_file_created():271] file/dir created: E:\uni\Invatare ADANCA\lab5\wandb\run-20240118_012146-mtfknvyd\files\output.log
2024-01-18 01:21:55,264 INFO    Thread-16 :8288 [dir_watcher.py:_on_file_created():271] file/dir created: E:\uni\Invatare ADANCA\lab5\wandb\run-20240118_012146-mtfknvyd\files\wandb-summary.json
2024-01-18 01:21:55,542 INFO    wandb-upload_0:8288 [upload_job.py:push():131] Uploaded file C:\Users\byefu\AppData\Local\Temp\tmp4zamkl4jwandb\2eh1ul7e-media/table/Predictions_0_459e7b6948dd263183dc.table.json
2024-01-18 01:21:57,287 INFO    Thread-16 :8288 [dir_watcher.py:_on_file_modified():288] file/dir modified: E:\uni\Invatare ADANCA\lab5\wandb\run-20240118_012146-mtfknvyd\files\output.log
2024-01-18 01:21:58,066 DEBUG   HandlerThread:8288 [handler.py:handle_request():146] handle_request: status_report
2024-01-18 01:22:02,883 DEBUG   HandlerThread:8288 [handler.py:handle_request():146] handle_request: stop_status
2024-01-18 01:22:02,883 DEBUG   HandlerThread:8288 [handler.py:handle_request():146] handle_request: internal_messages
2024-01-18 01:22:02,883 DEBUG   SenderThread:8288 [sender.py:send_request():409] send_request: stop_status
2024-01-18 01:22:03,163 DEBUG   HandlerThread:8288 [handler.py:handle_request():146] handle_request: status_report
2024-01-18 01:22:08,202 DEBUG   HandlerThread:8288 [handler.py:handle_request():146] handle_request: status_report
2024-01-18 01:22:13,221 DEBUG   HandlerThread:8288 [handler.py:handle_request():146] handle_request: status_report
2024-01-18 01:22:17,897 DEBUG   HandlerThread:8288 [handler.py:handle_request():146] handle_request: stop_status
2024-01-18 01:22:17,897 DEBUG   HandlerThread:8288 [handler.py:handle_request():146] handle_request: internal_messages
2024-01-18 01:22:17,897 DEBUG   SenderThread:8288 [sender.py:send_request():409] send_request: stop_status
2024-01-18 01:22:19,124 DEBUG   HandlerThread:8288 [handler.py:handle_request():146] handle_request: status_report
2024-01-18 01:22:19,464 INFO    Thread-16 :8288 [dir_watcher.py:_on_file_modified():288] file/dir modified: E:\uni\Invatare ADANCA\lab5\wandb\run-20240118_012146-mtfknvyd\files\config.yaml
2024-01-18 01:22:21,472 INFO    Thread-16 :8288 [dir_watcher.py:_on_file_modified():288] file/dir modified: E:\uni\Invatare ADANCA\lab5\wandb\run-20240118_012146-mtfknvyd\files\output.log
2024-01-18 01:22:24,419 DEBUG   HandlerThread:8288 [handler.py:handle_request():146] handle_request: status_report
2024-01-18 01:22:29,454 DEBUG   HandlerThread:8288 [handler.py:handle_request():146] handle_request: status_report
2024-01-18 01:22:32,902 DEBUG   HandlerThread:8288 [handler.py:handle_request():146] handle_request: internal_messages
2024-01-18 01:22:32,917 DEBUG   HandlerThread:8288 [handler.py:handle_request():146] handle_request: stop_status
2024-01-18 01:22:32,917 DEBUG   SenderThread:8288 [sender.py:send_request():409] send_request: stop_status
2024-01-18 01:22:35,149 DEBUG   HandlerThread:8288 [handler.py:handle_request():146] handle_request: status_report
2024-01-18 01:22:40,192 DEBUG   HandlerThread:8288 [handler.py:handle_request():146] handle_request: status_report
2024-01-18 01:22:45,232 DEBUG   HandlerThread:8288 [handler.py:handle_request():146] handle_request: status_report
2024-01-18 01:22:47,858 DEBUG   SystemMonitor:8288 [system_monitor.py:_start():172] Starting system metrics aggregation loop
2024-01-18 01:22:47,859 DEBUG   SenderThread:8288 [sender.py:send():382] send: stats
2024-01-18 01:22:47,905 DEBUG   HandlerThread:8288 [handler.py:handle_request():146] handle_request: internal_messages
2024-01-18 01:22:47,920 DEBUG   HandlerThread:8288 [handler.py:handle_request():146] handle_request: stop_status
2024-01-18 01:22:47,921 DEBUG   SenderThread:8288 [sender.py:send_request():409] send_request: stop_status
2024-01-18 01:22:51,155 DEBUG   HandlerThread:8288 [handler.py:handle_request():146] handle_request: status_report
2024-01-18 01:22:56,194 DEBUG   HandlerThread:8288 [handler.py:handle_request():146] handle_request: status_report
2024-01-18 01:23:01,233 DEBUG   HandlerThread:8288 [handler.py:handle_request():146] handle_request: status_report
2024-01-18 01:23:02,909 DEBUG   HandlerThread:8288 [handler.py:handle_request():146] handle_request: internal_messages
2024-01-18 01:23:02,924 DEBUG   HandlerThread:8288 [handler.py:handle_request():146] handle_request: stop_status
2024-01-18 01:23:02,924 DEBUG   SenderThread:8288 [sender.py:send_request():409] send_request: stop_status
2024-01-18 01:23:07,143 DEBUG   HandlerThread:8288 [handler.py:handle_request():146] handle_request: status_report
2024-01-18 01:23:12,196 DEBUG   HandlerThread:8288 [handler.py:handle_request():146] handle_request: status_report
2024-01-18 01:23:17,249 DEBUG   HandlerThread:8288 [handler.py:handle_request():146] handle_request: status_report
2024-01-18 01:23:17,873 DEBUG   SenderThread:8288 [sender.py:send():382] send: stats
2024-01-18 01:23:17,918 DEBUG   HandlerThread:8288 [handler.py:handle_request():146] handle_request: internal_messages
2024-01-18 01:23:17,934 DEBUG   HandlerThread:8288 [handler.py:handle_request():146] handle_request: stop_status
2024-01-18 01:23:17,934 DEBUG   SenderThread:8288 [sender.py:send_request():409] send_request: stop_status
2024-01-18 01:23:23,184 DEBUG   HandlerThread:8288 [handler.py:handle_request():146] handle_request: status_report
2024-01-18 01:23:28,236 DEBUG   HandlerThread:8288 [handler.py:handle_request():146] handle_request: status_report
2024-01-18 01:23:32,924 DEBUG   HandlerThread:8288 [handler.py:handle_request():146] handle_request: internal_messages
